#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BUB1	MCM4	9606.ENSP00000302530	9606.ENSP00000262105	0	0	0	0	0.959	0.056	0	0.450	0.977
BUB1	E2F3	9606.ENSP00000302530	9606.ENSP00000262904	0	0	0	0	0.188	0	0	0.324	0.428
BUB1	KIF18A	9606.ENSP00000302530	9606.ENSP00000263181	0	0	0	0	0.811	0.183	0	0.484	0.913
BUB1	MCM6	9606.ENSP00000302530	9606.ENSP00000264156	0	0	0	0	0.852	0.056	0	0.466	0.919
BUB1	DEPDC1B	9606.ENSP00000302530	9606.ENSP00000265036	0	0	0	0	0.769	0	0	0.204	0.808
BUB1	CENPU	9606.ENSP00000302530	9606.ENSP00000281453	0	0	0	0	0.787	0	0	0.519	0.893
BUB1	HIST1H2AC	9606.ENSP00000302530	9606.ENSP00000367022	0	0	0	0	0.062	0.148	0	0.385	0.466
BUB1	ORC4	9606.ENSP00000302530	9606.ENSP00000441953	0	0	0	0	0.436	0	0	0.165	0.509
BUB1	MLF1	9606.ENSP00000302530	9606.ENSP00000376568	0	0	0	0	0	0.483	0	0.107	0.519
BUB1	STAG1	9606.ENSP00000302530	9606.ENSP00000372689	0	0	0	0	0.430	0	0	0.211	0.531
BUB1	ZC3H6	9606.ENSP00000302530	9606.ENSP00000386764	0	0	0	0	0	0	0	0.552	0.552
BUB1	HIST1H2AE	9606.ENSP00000302530	9606.ENSP00000303373	0	0	0	0	0.063	0.148	0	0.511	0.576
BUB1	CENPW	9606.ENSP00000302530	9606.ENSP00000357308	0	0	0	0	0.480	0	0	0.223	0.579
BUB1	CHEK2	9606.ENSP00000302530	9606.ENSP00000372023	0	0	0	0	0.205	0.083	0	0.546	0.640
BUB1	HELLS	9606.ENSP00000302530	9606.ENSP00000377601	0	0	0	0	0.666	0.072	0	0.088	0.693
BUB1	PCNA	9606.ENSP00000302530	9606.ENSP00000368458	0	0	0	0	0.710	0	0	0.120	0.733
BUB1	MAPRE1	9606.ENSP00000302530	9606.ENSP00000364721	0	0	0	0	0.153	0.568	0	0.453	0.782
BUB1	KPNA2	9606.ENSP00000302530	9606.ENSP00000438483	0	0	0	0	0.761	0	0	0.143	0.786
BUB1	UBE2T	9606.ENSP00000302530	9606.ENSP00000356243	0	0	0	0	0.757	0	0	0.178	0.792
BUB1	CENPK	9606.ENSP00000302530	9606.ENSP00000379911	0	0	0	0	0.700	0	0	0.410	0.815
BUB1	FEN1	9606.ENSP00000302530	9606.ENSP00000305480	0	0	0	0	0.737	0.104	0	0.341	0.831
BUB1	DTL	9606.ENSP00000302530	9606.ENSP00000355958	0	0	0	0	0.833	0	0	0.068	0.838
BUB1	UHRF1	9606.ENSP00000302530	9606.ENSP00000479617	0	0	0	0	0.820	0	0	0.212	0.852
BUB1	MCM10	9606.ENSP00000302530	9606.ENSP00000418268	0	0	0	0	0.818	0	0	0.380	0.882
BUB1	TYMS	9606.ENSP00000302530	9606.ENSP00000315644	0	0	0	0	0.849	0	0	0.325	0.894
BUB1	CKS2	9606.ENSP00000302530	9606.ENSP00000364976	0	0	0	0	0.807	0	0	0.517	0.903
BUB1	WDHD1	9606.ENSP00000302530	9606.ENSP00000353793	0	0	0	0	0.878	0.243	0	0.208	0.920
BUB1	CDKN3	9606.ENSP00000302530	9606.ENSP00000335357	0	0	0	0	0.903	0.056	0	0.292	0.930
BUB1	NUSAP1	9606.ENSP00000302530	9606.ENSP00000453403	0	0	0	0	0.930	0	0	0.555	0.967
BUB1	PBK	9606.ENSP00000302530	9606.ENSP00000428489	0	0	0	0	0.944	0.063	0	0.467	0.970
BUB1	ZWINT	9606.ENSP00000302530	9606.ENSP00000363055	0	0	0	0	0.729	0.748	0	0.774	0.983
BUB1	TOP2A	9606.ENSP00000302530	9606.ENSP00000411532	0	0	0	0	0.975	0.056	0	0.673	0.991
BUD13	SNRPD3	9606.ENSP00000260210	9606.ENSP00000215829	0	0	0	0	0.068	0.906	0.900	0.174	0.991
BUD13	SNRPA1	9606.ENSP00000260210	9606.ENSP00000254193	0	0	0	0	0	0.955	0.900	0.657	0.998
BUD13	SNAPC4	9606.ENSP00000260210	9606.ENSP00000298532	0	0	0	0	0.064	0.369	0	0.072	0.404
BUD13	PACSIN3	9606.ENSP00000260210	9606.ENSP00000440945	0	0	0	0	0	0	0	0.522	0.522
BUD13	SIK3	9606.ENSP00000260210	9606.ENSP00000364449	0	0	0	0	0	0	0	0.557	0.557
BUD13	MAT1A	9606.ENSP00000260210	9606.ENSP00000361287	0	0	0	0	0	0	0	0.639	0.639
BUD13	TRIB1	9606.ENSP00000260210	9606.ENSP00000312150	0	0	0	0	0	0	0	0.662	0.662
BUD13	PPIL1	9606.ENSP00000260210	9606.ENSP00000362803	0	0	0	0	0.082	0.827	0	0.092	0.843
C12orf5	TXN	9606.ENSP00000179259	9606.ENSP00000363641	0	0	0	0	0.236	0	0	0.278	0.425
C12orf5	H6PD	9606.ENSP00000179259	9606.ENSP00000473348	0.073	0	0	0	0.098	0.065	0	0.385	0.455
C12orf5	TMCO6	9606.ENSP00000179259	9606.ENSP00000252100	0	0	0	0	0	0	0	0.494	0.494
C12orf5	TXNRD1	9606.ENSP00000179259	9606.ENSP00000434516	0.299	0	0	0	0.140	0	0	0.292	0.536
C12orf5	SLC2A1	9606.ENSP00000179259	9606.ENSP00000416293	0	0	0	0	0.054	0	0	0.615	0.620
C12orf5	HKDC1	9606.ENSP00000179259	9606.ENSP00000346643	0	0	0	0	0.066	0	0.650	0.143	0.695
C12orf5	HK1	9606.ENSP00000179259	9606.ENSP00000402103	0	0	0	0	0.066	0	0.650	0.443	0.802
C15orf40	EPB41L4A	9606.ENSP00000403987	9606.ENSP00000261486	0	0	0	0	0	0	0	0.465	0.465
C15orf40	C7orf55	9606.ENSP00000403987	9606.ENSP00000297534	0	0	0	0	0.046	0	0	0.529	0.531
C5orf45	PIH1D1	9606.ENSP00000292586	9606.ENSP00000262265	0	0	0	0	0	0	0	0.414	0.414
C7orf55	COX4I1	9606.ENSP00000297534	9606.ENSP00000457513	0	0	0	0	0.143	0.355	0	0.131	0.478
C8orf34	SDCBP	9606.ENSP00000427820	9606.ENSP00000260130	0	0	0	0	0	0	0	0.462	0.462
CA12	SLC2A1	9606.ENSP00000178638	9606.ENSP00000416293	0	0	0	0	0	0	0	0.405	0.405
CA12	PSMC3	9606.ENSP00000178638	9606.ENSP00000481029	0	0	0	0	0	0	0	0.434	0.434
CA12	KRT18	9606.ENSP00000178638	9606.ENSP00000373487	0	0	0	0	0.076	0	0	0.413	0.435
CAPG	MIF	9606.ENSP00000263867	9606.ENSP00000215754	0	0	0	0	0	0.608	0	0.052	0.612
CAPG	DAZAP1	9606.ENSP00000263867	9606.ENSP00000233078	0	0	0	0	0	0.408	0	0	0.408
CAPG	LGALS3	9606.ENSP00000263867	9606.ENSP00000254301	0	0	0	0	0.392	0	0	0.142	0.456
CAPG	COTL1	9606.ENSP00000263867	9606.ENSP00000262428	0	0	0	0	0.645	0	0	0.272	0.731
CAPG	CFL1	9606.ENSP00000263867	9606.ENSP00000432660	0	0	0	0	0.099	0.272	0	0.367	0.549
CAPG	MTPN	9606.ENSP00000263867	9606.ENSP00000376800	0	0	0	0	0	0	0.720	0	0.720
CASP1	SIRT1	9606.ENSP00000433138	9606.ENSP00000212015	0	0	0	0	0	0	0	0.447	0.447
CASP1	LGALS3	9606.ENSP00000433138	9606.ENSP00000254301	0	0	0	0	0.111	0.058	0	0.342	0.401
CASP1	GAB1	9606.ENSP00000433138	9606.ENSP00000262995	0	0	0	0	0	0.423	0	0	0.422
CASP1	IL1A	9606.ENSP00000433138	9606.ENSP00000263339	0	0	0	0	0.085	0.270	0.900	0.756	0.981
CASP1	IL1B	9606.ENSP00000433138	9606.ENSP00000263341	0	0	0	0	0.287	0.773	0.900	0.948	0.999
CASP1	STAT3	9606.ENSP00000433138	9606.ENSP00000264657	0	0	0	0	0.062	0	0	0.524	0.534
CASP1	FCGR2A	9606.ENSP00000433138	9606.ENSP00000271450	0	0	0	0	0.176	0	0	0.323	0.418
CASP1	PPARG	9606.ENSP00000433138	9606.ENSP00000287820	0	0	0	0	0.062	0.060	0	0.434	0.457
CASP1	CCR5	9606.ENSP00000433138	9606.ENSP00000292303	0	0	0	0	0.231	0.056	0	0.399	0.526
CASP1	HSPA4	9606.ENSP00000433138	9606.ENSP00000302961	0	0	0	0	0	0.140	0	0.383	0.447
CASP1	CXCL10	9606.ENSP00000433138	9606.ENSP00000305651	0	0	0	0	0.245	0	0	0.539	0.637
CASP1	CYCS	9606.ENSP00000433138	9606.ENSP00000307786	0	0	0	0	0.063	0	0	0.657	0.665
CASP1	DFNA5	9606.ENSP00000433138	9606.ENSP00000339587	0	0	0	0	0	0	0	0.547	0.547
CASP1	CCL20	9606.ENSP00000433138	9606.ENSP00000351671	0	0	0	0	0.096	0	0	0.377	0.413
CASP1	STAT1	9606.ENSP00000433138	9606.ENSP00000354394	0	0	0	0	0.201	0	0	0.583	0.653
CASP1	CXCL9	9606.ENSP00000433138	9606.ENSP00000354901	0	0	0	0	0.159	0	0	0.382	0.458
CASP1	CHUK	9606.ENSP00000433138	9606.ENSP00000359424	0	0	0	0	0.062	0.103	0	0.468	0.514
CASP1	JUN	9606.ENSP00000433138	9606.ENSP00000360266	0	0	0	0	0	0.057	0	0.540	0.547
CASP1	TLR4	9606.ENSP00000433138	9606.ENSP00000363089	0	0	0	0	0.230	0.070	0	0.839	0.875
CASP1	TXN	9606.ENSP00000433138	9606.ENSP00000363641	0	0	0	0	0	0.101	0	0.537	0.566
CASP1	IL6	9606.ENSP00000433138	9606.ENSP00000385675	0	0	0	0	0.097	0	0	0.811	0.822
CASP1	TNF	9606.ENSP00000433138	9606.ENSP00000398698	0	0	0	0	0.158	0.058	0	0.813	0.838
CASP1	RHOA	9606.ENSP00000433138	9606.ENSP00000400175	0	0	0	0	0	0.059	0.900	0.324	0.930
CASP1	ERN1	9606.ENSP00000433138	9606.ENSP00000401445	0	0	0	0	0	0.063	0	0.406	0.419
CASP1	IL32	9606.ENSP00000433138	9606.ENSP00000432218	0	0	0	0	0.109	0	0	0.390	0.433
CASP1	MRC1	9606.ENSP00000433138	9606.ENSP00000455897	0	0	0	0	0.107	0	0	0.410	0.451
CASP1	ITGAX	9606.ENSP00000433138	9606.ENSP00000454623	0	0	0	0	0.147	0	0	0.525	0.577
CASP1	ITGAM	9606.ENSP00000433138	9606.ENSP00000441691	0	0	0	0	0.222	0	0	0.624	0.695
CATSPERB	RBKS	9606.ENSP00000256343	9606.ENSP00000306817	0	0	0	0	0	0	0	0.435	0.435
CAV2	OPTN	9606.ENSP00000222693	9606.ENSP00000368022	0	0	0	0	0	0	0	0.431	0.431
CAV2	HTR2A	9606.ENSP00000222693	9606.ENSP00000437737	0	0	0	0	0	0.067	0	0.430	0.445
CAV2	SLC1A1	9606.ENSP00000222693	9606.ENSP00000262352	0	0	0	0	0	0	0	0.453	0.453
CAV2	MET	9606.ENSP00000222693	9606.ENSP00000317272	0	0	0	0	0.151	0.058	0	0.397	0.475
CAV2	ITGB5	9606.ENSP00000222693	9606.ENSP00000296181	0	0	0	0	0.066	0	0.600	0.142	0.651
CBSL	GSS	9606.ENSP00000381231	9606.ENSP00000216951	0	0	0	0	0.065	0	0	0.474	0.487
CBSL	GCLC	9606.ENSP00000381231	9606.ENSP00000229416	0	0	0	0	0.062	0.368	0	0.622	0.756
CBSL	PEMT	9606.ENSP00000381231	9606.ENSP00000255389	0	0	0	0	0.062	0	0	0.517	0.528
CBSL	TYMS	9606.ENSP00000381231	9606.ENSP00000315644	0	0	0	0	0.062	0	0	0.563	0.573
CBSL	CHDH	9606.ENSP00000381231	9606.ENSP00000319851	0	0	0	0	0.063	0	0	0.517	0.528
CBSL	MOXD1	9606.ENSP00000381231	9606.ENSP00000356940	0	0	0	0	0	0	0	0.497	0.497
CBSL	GCLM	9606.ENSP00000381231	9606.ENSP00000359258	0.055	0	0	0	0.062	0.154	0	0.322	0.424
CBSL	MAT1A	9606.ENSP00000381231	9606.ENSP00000361287	0.054	0	0	0	0.068	0	0	0.697	0.710
CBSL	GNMT	9606.ENSP00000381231	9606.ENSP00000361894	0	0	0	0	0.073	0	0	0.702	0.712
CBSL	TXN	9606.ENSP00000381231	9606.ENSP00000363641	0	0	0	0	0.056	0.216	0	0.478	0.580
CBSL	MTHFR	9606.ENSP00000381231	9606.ENSP00000365777	0.052	0	0	0	0.062	0	0	0.893	0.896
CBSL	TXNRD1	9606.ENSP00000381231	9606.ENSP00000434516	0.111	0	0	0	0.062	0.056	0	0.353	0.422
CBSL	H6PD	9606.ENSP00000381231	9606.ENSP00000473348	0.181	0	0	0	0.064	0	0	0.319	0.432
CBSL	SOD2	9606.ENSP00000381231	9606.ENSP00000446252	0.045	0	0	0	0.082	0.179	0	0.421	0.527
CCDC146	DYNLT1	9606.ENSP00000285871	9606.ENSP00000356056	0	0	0	0	0.066	0	0	0.456	0.470
CCDC146	RUNDC3B	9606.ENSP00000285871	9606.ENSP00000337732	0	0	0	0	0	0	0	0.549	0.549
CCDC146	CCDC38	9606.ENSP00000285871	9606.ENSP00000345470	0	0	0	0	0.151	0	0	0.575	0.624
CCDC17	PRDX1	9606.ENSP00000432172	9606.ENSP00000262746	0	0	0	0	0	0	0	0.427	0.427
CCDC38	HHIP	9606.ENSP00000345470	9606.ENSP00000296575	0	0	0	0	0	0	0	0.406	0.406
CCDC38	LYPLAL1	9606.ENSP00000345470	9606.ENSP00000355895	0	0	0	0	0	0	0	0.412	0.412
CCL19	CXCL6	9606.ENSP00000308815	9606.ENSP00000226317	0	0	0	0	0.062	0	0	0.492	0.503
CCL19	LYVE1	9606.ENSP00000308815	9606.ENSP00000256178	0	0	0	0	0.135	0	0	0.492	0.543
CCL19	IL1A	9606.ENSP00000308815	9606.ENSP00000263339	0	0	0	0	0	0	0.900	0.406	0.938
CCL19	IL1B	9606.ENSP00000308815	9606.ENSP00000263341	0	0	0	0	0.065	0	0.900	0.560	0.955
CCL19	STAT3	9606.ENSP00000308815	9606.ENSP00000264657	0	0	0	0	0.049	0	0.650	0.328	0.756
CCL19	CCR5	9606.ENSP00000308815	9606.ENSP00000292303	0	0	0	0	0.186	0	0.600	0.762	0.916
CCL19	CTLA4	9606.ENSP00000308815	9606.ENSP00000303939	0	0	0	0	0.088	0	0	0.505	0.529
CCL19	CXCL10	9606.ENSP00000308815	9606.ENSP00000305651	0	0	0	0	0.189	0	0.600	0.703	0.895
CCL19	SAG	9606.ENSP00000308815	9606.ENSP00000386444	0	0	0	0	0	0	0	0.452	0.452
CCL19	TLR4	9606.ENSP00000308815	9606.ENSP00000363089	0	0	0	0	0.080	0	0	0.456	0.478
CCL19	ITGAM	9606.ENSP00000308815	9606.ENSP00000441691	0	0	0	0	0.077	0	0	0.517	0.535
CCL19	CD83	9606.ENSP00000308815	9606.ENSP00000368450	0	0	0	0	0.085	0	0	0.562	0.582
CCL19	CCL23	9606.ENSP00000308815	9606.ENSP00000481357	0	0	0	0	0.099	0	0	0.609	0.632
CCL19	ITGAX	9606.ENSP00000308815	9606.ENSP00000454623	0	0	0	0	0.088	0	0	0.615	0.634
CCL19	CXCL12	9606.ENSP00000308815	9606.ENSP00000379140	0	0	0	0	0.100	0	0	0.783	0.796
CCL19	CXCL9	9606.ENSP00000308815	9606.ENSP00000354901	0	0	0	0	0.552	0	0	0.713	0.866
CCL19	CCL20	9606.ENSP00000308815	9606.ENSP00000351671	0	0	0	0	0.085	0	0.600	0.718	0.888
CCL19	IL6	9606.ENSP00000308815	9606.ENSP00000385675	0	0	0	0	0.060	0	0.900	0.595	0.958
CCL19	TNF	9606.ENSP00000308815	9606.ENSP00000398698	0	0	0	0	0.065	0	0.900	0.612	0.960
CCL20	CXCL6	9606.ENSP00000351671	9606.ENSP00000226317	0	0	0	0	0.121	0	0	0.647	0.677
CCL20	KLRB1	9606.ENSP00000351671	9606.ENSP00000229402	0	0	0	0	0	0	0	0.451	0.451
CCL20	IL1A	9606.ENSP00000351671	9606.ENSP00000263339	0	0	0	0	0.368	0	0.900	0.684	0.978
CCL20	IL1B	9606.ENSP00000351671	9606.ENSP00000263341	0	0	0	0	0.602	0	0.900	0.743	0.988
CCL20	STAT3	9606.ENSP00000351671	9606.ENSP00000264657	0	0	0	0	0	0	0.650	0.558	0.838
CCL20	CCR5	9606.ENSP00000351671	9606.ENSP00000292303	0	0	0	0	0	0	0.600	0.696	0.873
CCL20	DEFB1	9606.ENSP00000351671	9606.ENSP00000297439	0	0	0	0	0.076	0	0	0.459	0.478
CCL20	CTLA4	9606.ENSP00000351671	9606.ENSP00000303939	0	0	0	0	0	0	0	0.505	0.505
CCL20	CXCL10	9606.ENSP00000351671	9606.ENSP00000305651	0	0	0	0	0.143	0	0.600	0.764	0.912
CCL20	IL17RA	9606.ENSP00000351671	9606.ENSP00000320936	0	0	0	0	0	0	0	0.607	0.607
CCL20	IL32	9606.ENSP00000351671	9606.ENSP00000432218	0	0	0	0	0.089	0	0	0.372	0.403
CCL20	STAT1	9606.ENSP00000351671	9606.ENSP00000354394	0	0	0	0	0	0	0	0.466	0.465
CCL20	CD83	9606.ENSP00000351671	9606.ENSP00000368450	0	0	0	0	0.145	0	0	0.404	0.468
CCL20	ITGAM	9606.ENSP00000351671	9606.ENSP00000441691	0	0	0	0	0	0	0	0.504	0.504
CCL20	ITGAX	9606.ENSP00000351671	9606.ENSP00000454623	0	0	0	0	0	0	0	0.523	0.523
CCL20	TLR4	9606.ENSP00000351671	9606.ENSP00000363089	0	0	0	0	0	0	0	0.569	0.569
CCL20	CCL23	9606.ENSP00000351671	9606.ENSP00000481357	0	0	0	0	0.065	0	0	0.684	0.692
CCL20	CXCL12	9606.ENSP00000351671	9606.ENSP00000379140	0	0	0	0	0	0.195	0	0.686	0.737
CCL20	CXCL9	9606.ENSP00000351671	9606.ENSP00000354901	0	0	0	0	0.097	0	0	0.725	0.741
CCL20	GNB1	9606.ENSP00000351671	9606.ENSP00000481878	0	0	0	0	0	0.800	0	0.101	0.812
CCL20	TNF	9606.ENSP00000351671	9606.ENSP00000398698	0	0	0	0	0.244	0	0.900	0.746	0.979
CCL20	IL6	9606.ENSP00000351671	9606.ENSP00000385675	0	0	0	0	0.245	0	0.900	0.757	0.980
CCL23	TFAP4	9606.ENSP00000481357	9606.ENSP00000204517	0	0	0	0	0	0	0	0.643	0.643
CCL23	CXCL6	9606.ENSP00000481357	9606.ENSP00000226317	0	0	0	0	0.049	0	0	0.533	0.537
CCL23	IL1B	9606.ENSP00000481357	9606.ENSP00000263341	0	0	0	0	0.121	0	0	0.412	0.461
CCL23	CCR5	9606.ENSP00000481357	9606.ENSP00000292303	0	0	0	0	0.182	0	0	0.415	0.501
CCL23	CXCL10	9606.ENSP00000481357	9606.ENSP00000305651	0	0	0	0	0.098	0	0	0.556	0.583
CCL23	CXCL9	9606.ENSP00000481357	9606.ENSP00000354901	0	0	0	0	0.116	0	0	0.560	0.594
CCL23	CXCL12	9606.ENSP00000481357	9606.ENSP00000379140	0	0	0	0	0	0	0	0.506	0.506
CCL23	IL6	9606.ENSP00000481357	9606.ENSP00000385675	0	0	0	0	0.062	0	0	0.428	0.440
CCL23	TNF	9606.ENSP00000481357	9606.ENSP00000398698	0	0	0	0	0.117	0	0	0.403	0.451
CCNDBP1	GNB1	9606.ENSP00000300213	9606.ENSP00000481878	0	0	0	0	0	0	0	0.470	0.470
CCNDBP1	LRRC57	9606.ENSP00000300213	9606.ENSP00000326817	0	0	0	0	0.062	0	0	0.610	0.619
CCR5	CXCL6	9606.ENSP00000292303	9606.ENSP00000226317	0	0	0	0	0.060	0	0.600	0.298	0.713
CCR5	KLRB1	9606.ENSP00000292303	9606.ENSP00000229402	0	0	0	0	0.262	0	0	0.504	0.618
CCR5	GZMK	9606.ENSP00000292303	9606.ENSP00000231009	0	0	0	0	0.542	0.102	0	0.393	0.728
CCR5	IL1A	9606.ENSP00000292303	9606.ENSP00000263339	0	0	0	0	0.062	0	0	0.505	0.515
CCR5	IL1B	9606.ENSP00000292303	9606.ENSP00000263341	0	0	0	0	0.162	0	0	0.665	0.707
CCR5	STAT3	9606.ENSP00000292303	9606.ENSP00000264657	0	0	0	0	0	0.470	0.650	0.595	0.918
CCR5	ITIH4	9606.ENSP00000292303	9606.ENSP00000266041	0	0	0	0	0.076	0	0	0.989	0.989
CCR5	FCGR2A	9606.ENSP00000292303	9606.ENSP00000271450	0	0	0	0	0.229	0	0	0.488	0.589
CCR5	TXN	9606.ENSP00000292303	9606.ENSP00000363641	0	0	0	0	0	0	0	0.454	0.454
CCR5	ENTPD1	9606.ENSP00000292303	9606.ENSP00000360250	0	0	0	0	0.144	0	0	0.404	0.468
CCR5	CD48	9606.ENSP00000292303	9606.ENSP00000484431	0	0	0	0	0.345	0	0	0.229	0.473
CCR5	CD52	9606.ENSP00000292303	9606.ENSP00000363330	0	0	0	0	0.300	0	0	0.293	0.483
CCR5	CD14	9606.ENSP00000292303	9606.ENSP00000304236	0	0	0	0	0.336	0.064	0	0.242	0.488
CCR5	CD83	9606.ENSP00000292303	9606.ENSP00000368450	0	0	0	0	0.097	0	0	0.556	0.582
CCR5	GNG12	9606.ENSP00000292303	9606.ENSP00000360021	0	0	0	0	0	0	0.600	0	0.600
CCR5	MRC1	9606.ENSP00000292303	9606.ENSP00000455897	0	0	0	0	0.241	0	0	0.499	0.604
CCR5	STAT1	9606.ENSP00000292303	9606.ENSP00000354394	0	0	0	0	0.063	0.225	0	0.504	0.608
CCR5	FCGR1A	9606.ENSP00000292303	9606.ENSP00000358165	0	0	0	0	0.327	0	0	0.470	0.629
CCR5	IL6	9606.ENSP00000292303	9606.ENSP00000385675	0	0	0	0	0	0	0	0.692	0.692
CCR5	HSPA4	9606.ENSP00000292303	9606.ENSP00000302961	0	0	0	0	0	0.056	0	0.704	0.709
CCR5	ITGAX	9606.ENSP00000292303	9606.ENSP00000454623	0	0	0	0	0.268	0	0	0.645	0.729
CCR5	CTLA4	9606.ENSP00000292303	9606.ENSP00000303939	0	0	0	0	0.127	0	0	0.722	0.747
CCR5	TLR4	9606.ENSP00000292303	9606.ENSP00000363089	0	0	0	0	0.270	0	0	0.681	0.758
CCR5	ITGAM	9606.ENSP00000292303	9606.ENSP00000441691	0	0	0	0	0.405	0	0	0.650	0.783
CCR5	TNF	9606.ENSP00000292303	9606.ENSP00000398698	0	0	0	0	0.194	0	0	0.770	0.807
CCR5	GNB1	9606.ENSP00000292303	9606.ENSP00000481878	0	0	0	0	0	0.157	0.900	0	0.912
CCR5	SAG	9606.ENSP00000292303	9606.ENSP00000386444	0	0	0	0	0	0.173	0	0.900	0.914
CCR5	CXCL9	9606.ENSP00000292303	9606.ENSP00000354901	0	0	0	0	0.336	0	0.600	0.753	0.928
CCR5	JUN	9606.ENSP00000292303	9606.ENSP00000360266	0	0	0	0	0	0	0.900	0.335	0.930
CCR5	CXCL10	9606.ENSP00000292303	9606.ENSP00000305651	0	0	0	0	0.225	0	0.600	0.840	0.946
CCR5	CXCL12	9606.ENSP00000292303	9606.ENSP00000379140	0	0	0	0	0	0.076	0.900	0.865	0.986
CCR5	ERVW-1	9606.ENSP00000292303	9606.ENSP00000419945	0	0	0	0	0.063	0	0	0.989	0.989
CCS	UBP1	9606.ENSP00000436318	9606.ENSP00000283629	0	0	0	0	0	0	0	0.408	0.408
CCS	FES	9606.ENSP00000436318	9606.ENSP00000331504	0	0	0	0	0	0	0	0.456	0.456
CCS	TXN	9606.ENSP00000436318	9606.ENSP00000363641	0	0	0	0	0	0.288	0	0.193	0.401
CCS	TXNRD1	9606.ENSP00000436318	9606.ENSP00000434516	0.356	0	0	0	0.053	0	0	0.419	0.615
CCS	SOD2	9606.ENSP00000436318	9606.ENSP00000446252	0	0	0	0	0	0	0	0.514	0.514
CD14	IL1B	9606.ENSP00000304236	9606.ENSP00000263341	0	0	0	0	0.255	0	0	0.570	0.666
CD14	LUM	9606.ENSP00000304236	9606.ENSP00000266718	0	0	0	0	0	0.056	0	0.552	0.559
CD14	FCGR2A	9606.ENSP00000304236	9606.ENSP00000271450	0	0	0	0	0.360	0	0	0.675	0.783
CD14	TREM2	9606.ENSP00000304236	9606.ENSP00000362205	0	0	0	0	0.309	0	0	0.184	0.413
CD14	CXCL10	9606.ENSP00000304236	9606.ENSP00000305651	0	0	0	0	0.160	0	0	0.335	0.418
CD14	RAB32	9606.ENSP00000304236	9606.ENSP00000356465	0	0	0	0	0.100	0	0	0.404	0.440
CD14	FUT4	9606.ENSP00000304236	9606.ENSP00000351602	0	0	0	0	0	0	0	0.486	0.486
CD14	CD83	9606.ENSP00000304236	9606.ENSP00000368450	0	0	0	0	0.096	0	0	0.494	0.523
CD14	MRC1	9606.ENSP00000304236	9606.ENSP00000455897	0	0	0	0	0.230	0	0	0.422	0.536
CD14	FGR	9606.ENSP00000304236	9606.ENSP00000363117	0	0	0	0	0.558	0	0	0.061	0.567
CD14	ITGAX	9606.ENSP00000304236	9606.ENSP00000454623	0	0	0	0	0.195	0	0	0.518	0.596
CD14	IL6	9606.ENSP00000304236	9606.ENSP00000385675	0	0	0	0	0.076	0	0	0.598	0.613
CD14	FCGR1A	9606.ENSP00000304236	9606.ENSP00000358165	0	0	0	0	0.363	0	0	0.425	0.618
CD14	CHUK	9606.ENSP00000304236	9606.ENSP00000359424	0	0	0	0	0.062	0	0.600	0.112	0.637
CD14	TNF	9606.ENSP00000304236	9606.ENSP00000398698	0	0	0	0	0.121	0	0	0.649	0.678
CD14	ITGAM	9606.ENSP00000304236	9606.ENSP00000441691	0	0	0	0	0.526	0	0.600	0.747	0.948
CD14	TLR4	9606.ENSP00000304236	9606.ENSP00000363089	0	0	0	0	0.264	0.302	0.900	0.984	0.999
CD24	SOX9	9606.ENSP00000483985	9606.ENSP00000245479	0	0	0	0	0	0	0	0.478	0.478
CD24	EPCAM	9606.ENSP00000483985	9606.ENSP00000263735	0	0	0	0	0.214	0	0	0.811	0.845
CD24	STAT3	9606.ENSP00000483985	9606.ENSP00000264657	0	0	0	0	0	0	0	0.521	0.521
CD24	FCGR2A	9606.ENSP00000483985	9606.ENSP00000271450	0	0	0	0	0	0	0	0.459	0.459
CD24	HSPA4	9606.ENSP00000483985	9606.ENSP00000302961	0	0	0	0	0	0	0	0.472	0.473
CD24	CTLA4	9606.ENSP00000483985	9606.ENSP00000303939	0	0	0	0	0	0	0	0.505	0.505
CD24	MET	9606.ENSP00000483985	9606.ENSP00000317272	0	0	0	0	0	0	0	0.460	0.459
CD24	FUT4	9606.ENSP00000483985	9606.ENSP00000351602	0	0	0	0	0	0	0	0.565	0.565
CD24	FCGR1A	9606.ENSP00000483985	9606.ENSP00000358165	0	0	0	0	0	0	0	0.552	0.552
CD24	FGR	9606.ENSP00000483985	9606.ENSP00000363117	0	0	0	0	0	0.270	0	0.704	0.775
CD24	KRT18	9606.ENSP00000483985	9606.ENSP00000373487	0	0	0	0	0.140	0	0	0.595	0.636
CD24	CXCL12	9606.ENSP00000483985	9606.ENSP00000379140	0	0	0	0	0	0	0	0.458	0.457
CD24	SIRPA	9606.ENSP00000483985	9606.ENSP00000382941	0	0	0	0	0	0	0	0.517	0.517
CD24	IL6	9606.ENSP00000483985	9606.ENSP00000385675	0	0	0	0	0	0	0	0.506	0.506
CD24	ITGA6	9606.ENSP00000483985	9606.ENSP00000386896	0	0	0	0	0	0	0	0.743	0.743
CD24	TNF	9606.ENSP00000483985	9606.ENSP00000398698	0	0	0	0	0	0	0	0.478	0.478
